Year,Month,DAY,TIME,STATE,YEAR,MONTH,EVENT_TYPE,SOURCE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH
2004,8,10,1900-01-01 21:38:00,COLORADO,2004,August,Tornado,TRAINED SPOTTER,F0,0.4,40
2004,7,7,1900-01-01 19:37:00,KANSAS,2004,July,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.3,50
2004,7,7,1900-01-01 19:40:00,KANSAS,2004,July,Tornado,LAW ENFORCEMENT,F0,0.1,50
2004,5,21,1900-01-01 15:22:00,IOWA,2004,May,Tornado,NWS STORM SURVEY,F3,3,200
2004,5,21,1900-01-01 15:44:00,IOWA,2004,May,Tornado,EMERGENCY MANAGER,F0,0,50
2004,8,13,1900-01-01 15:15:00,FLORIDA,2004,August,Tornado,GENERAL PUBLIC,F1,2.5,50
2004,8,16,1900-01-01 18:10:00,IOWA,2004,August,Tornado,LAW ENFORCEMENT,F0,0.5,40
2004,8,9,1900-01-01 15:51:00,COLORADO,2004,August,Tornado,TRAINED SPOTTER,F0,0.5,50
2004,8,29,1900-01-01 18:00:00,MINNESOTA,2004,August,Tornado,EMERGENCY MANAGER,F0,0.1,30
2004,8,13,1900-01-01 11:05:00,FLORIDA,2004,August,Tornado,GENERAL PUBLIC,F0,2,30
2004,8,13,1900-01-01 12:00:00,FLORIDA,2004,August,Tornado,GENERAL PUBLIC,F0,1,30
2004,7,27,1900-01-01 18:15:00,PENNSYLVANIA,2004,July,Tornado,NWS STORM SURVEY,F1,4,100
2004,7,4,1900-01-01 14:12:00,COLORADO,2004,July,Tornado,TRAINED SPOTTER,F0,2,100
2004,8,27,1900-01-01 18:55:00,KANSAS,2004,August,Tornado,LAW ENFORCEMENT,F2,3,110
2004,8,12,1900-01-01 13:00:00,SOUTH CAROLINA,2004,August,Tornado,GENERAL PUBLIC,F0,1,25
2004,9,7,1900-01-01 07:40:00,SOUTH CAROLINA,2004,September,Tornado,NWS STORM SURVEY,F1,4,440
2004,8,26,1900-01-01 19:25:00,IOWA,2004,August,Tornado,TRAINED SPOTTER,F0,0.5,50
2004,7,13,1900-01-01 14:40:00,WISCONSIN,2004,July,Tornado,LAW ENFORCEMENT,F1,4.2,500
2004,7,18,1900-01-01 20:33:00,NORTH DAKOTA,2004,July,Tornado,NWS STORM SURVEY,F2,4,100
2004,8,29,1900-01-01 17:47:00,MINNESOTA,2004,August,Tornado,LAW ENFORCEMENT,F0,0.1,30
2004,5,30,1900-01-01 13:26:00,IOWA,2004,May,Tornado,FIRE DEPT/RESCUE SQUAD,F0,0.3,40
2004,7,15,1900-01-01 16:54:00,COLORADO,2004,July,Tornado,TRAINED SPOTTER,F0,1,75
2004,8,20,1900-01-01 14:23:00,ALABAMA,2004,August,Tornado,LAW ENFORCEMENT,F0,1,30
2004,8,20,1900-01-01 14:35:00,TENNESSEE,2004,August,Tornado,LAW ENFORCEMENT,F0,1,30
2004,9,7,1900-01-01 09:03:00,SOUTH CAROLINA,2004,September,Tornado,OTHER FEDERAL AGENCY,F1,3,400
2004,9,7,1900-01-01 09:40:00,SOUTH CAROLINA,2004,September,Tornado,NWS STORM SURVEY,F1,2,300
2004,9,7,1900-01-01 15:20:00,SOUTH CAROLINA,2004,September,Tornado,EMERGENCY MANAGER,F0,0.5,100
2004,9,7,1900-01-01 10:15:00,SOUTH CAROLINA,2004,September,Tornado,NWS STORM SURVEY,F3,7,880
2004,9,7,1900-01-01 11:45:00,SOUTH CAROLINA,2004,September,Tornado,POST OFFICE,F0,0.5,100
2004,9,7,1900-01-01 14:50:00,SOUTH CAROLINA,2004,September,Tornado,NWS STORM SURVEY,F0,1,150
2004,9,16,1900-01-01 13:56:00,SOUTH CAROLINA,2004,September,Tornado,LAW ENFORCEMENT,F0,6,75
2004,9,16,1900-01-01 15:00:00,SOUTH CAROLINA,2004,September,Tornado,NWS STORM SURVEY,F1,6,400
2004,9,27,1900-01-01 09:23:00,SOUTH CAROLINA,2004,September,Tornado,NWS STORM SURVEY,F1,3,400
2004,9,27,1900-01-01 12:39:00,SOUTH CAROLINA,2004,September,Tornado,NWS STORM SURVEY,F0,3,100
2004,9,27,1900-01-01 15:39:00,SOUTH CAROLINA,2004,September,Tornado,NWS STORM SURVEY,F0,2,80
2004,7,13,1900-01-01 18:43:00,WYOMING,2004,July,Tornado,FIRE DEPT/RESCUE SQUAD,F0,0.1,10
2004,7,30,1900-01-01 18:21:00,INDIANA,2004,July,Tornado,LAW ENFORCEMENT,F1,0.3,50
2004,8,3,1900-01-01 16:00:00,IOWA,2004,August,Tornado,EMERGENCY MANAGER,F1,3,100
2004,7,31,1900-01-01 18:21:00,MINNESOTA,2004,July,Tornado,TRAINED SPOTTER,F1,0.5,100
2004,6,1,1900-01-01 20:12:00,TEXAS,2004,June,Tornado,LAW ENFORCEMENT,F0,0.1,50
2004,8,26,1900-01-01 16:00:00,IOWA,2004,August,Tornado,TRAINED SPOTTER,F0,0.5,50
2004,7,8,1900-01-01 14:15:00,NEW YORK,2004,July,Tornado,BROADCAST MEDIA,F0,0.1,50
2004,7,31,1900-01-01 19:54:00,SOUTH DAKOTA,2004,July,Tornado,EMERGENCY MANAGER,F0,0.1,50
2004,7,31,1900-01-01 20:10:00,SOUTH DAKOTA,2004,July,Tornado,EMERGENCY MANAGER,F1,0.5,100
2004,7,7,1900-01-01 18:53:00,KANSAS,2004,July,Tornado,TRAINED SPOTTER,F0,0.1,25
2004,6,25,1900-01-01 12:00:00,SOUTH CAROLINA,2004,June,Tornado,NWS STORM SURVEY,F0,0.5,25
2004,7,13,1900-01-01 13:34:00,ILLINOIS,2004,July,Tornado,NWS STORM SURVEY,F4,9.6,440
2004,7,13,1900-01-01 13:52:00,ILLINOIS,2004,July,Tornado,LAW ENFORCEMENT,F0,0.1,10
2004,8,12,1900-01-01 14:47:00,NORTH CAROLINA,2004,August,Tornado,NWS STORM SURVEY,F1,3,100
2004,7,14,1900-01-01 13:39:00,PENNSYLVANIA,2004,July,Tornado,EMERGENCY MANAGER,F1,5,100
2004,7,18,1900-01-01 19:50:00,NORTH DAKOTA,2004,July,Tornado,LAW ENFORCEMENT,F0,2,100
2004,7,12,1900-01-01 22:13:00,MINNESOTA,2004,July,Tornado,NWS STORM SURVEY,F0,0.5,25
2004,7,12,1900-01-01 22:15:00,MINNESOTA,2004,July,Tornado,NWS STORM SURVEY,F1,5,50
2004,8,23,1900-01-01 15:12:00,MONTANA,2004,August,Tornado,GENERAL PUBLIC,F0,100,10
2004,7,14,1900-01-01 17:43:00,GEORGIA,2004,July,Tornado,EMERGENCY MANAGER,F0,0.1,50
2004,8,4,1900-01-01 14:35:00,PENNSYLVANIA,2004,August,Tornado,NWS STORM SURVEY,F0,0.1,30
2004,8,8,1900-01-01 16:00:00,IOWA,2004,August,Tornado,BROADCAST MEDIA,F0,0.1,25
2004,7,6,1900-01-01 12:00:00,LOUISIANA,2004,July,Tornado,EMERGENCY MANAGER,F0,0.2,25
2004,6,25,1900-01-01 13:30:00,VIRGINIA,2004,June,Tornado,NWS STORM SURVEY,F1,0.3,30
2004,6,25,1900-01-01 13:50:00,VIRGINIA,2004,June,Tornado,NWS STORM SURVEY,F1,0.3,30
2004,6,25,1900-01-01 14:10:00,VIRGINIA,2004,June,Tornado,NWS STORM SURVEY,F0,0.3,30
2004,8,21,1900-01-01 18:40:00,KANSAS,2004,August,Tornado,LAW ENFORCEMENT,F0,0.2,50
2004,8,28,1900-01-01 10:50:00,TEXAS,2004,August,Tornado,LAW ENFORCEMENT,F0,0.2,25
2004,7,14,1900-01-01 16:25:00,ALABAMA,2004,July,Tornado,EMERGENCY MANAGER,F0,0.2,60
2004,7,29,1900-01-01 14:35:00,TEXAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.1,60
2004,6,23,1900-01-01 10:15:00,NORTH DAKOTA,2004,June,Tornado,NWS STORM SURVEY,F1,6.5,50
2004,6,11,1900-01-01 13:20:00,IOWA,2004,June,Tornado,NWS STORM SURVEY,F0,0.1,200
2004,6,11,1900-01-01 13:21:00,IOWA,2004,June,Tornado,NWS STORM SURVEY,F3,6,400
2004,6,11,1900-01-01 13:49:00,IOWA,2004,June,Tornado,NWS STORM SURVEY,F1,1.8,100
2004,6,11,1900-01-01 14:01:00,IOWA,2004,June,Tornado,EMERGENCY MANAGER,F0,0.1,100
2004,6,11,1900-01-01 14:03:00,IOWA,2004,June,Tornado,EMERGENCY MANAGER,F0,0.1,50
2004,7,21,1900-01-01 18:20:00,MICHIGAN,2004,July,Tornado,NWS STORM SURVEY,F0,0.1,15
2004,8,12,1900-01-01 11:12:00,SOUTH CAROLINA,2004,August,Tornado,NWS STORM SURVEY,F1,2,440
2004,7,19,1900-01-01 14:07:00,OREGON,2004,July,Tornado,NWS STORM SURVEY,F1,2.2,100
2004,8,13,1900-01-01 10:04:00,FLORIDA,2004,August,Tornado,LAW ENFORCEMENT,F2,42,100
2004,6,11,1900-01-01 21:00:00,NORTH CAROLINA,2004,June,Tornado,NWS STORM SURVEY,F1,6,30
2004,7,5,1900-01-01 17:35:00,IOWA,2004,July,Tornado,EMERGENCY MANAGER,F0,0.2,20
2004,7,11,1900-01-01 18:41:00,WISCONSIN,2004,July,Tornado,TRAINED SPOTTER,F0,0.1,25
2004,8,15,1900-01-01 16:11:00,NEBRASKA,2004,August,Tornado,TRAINED SPOTTER,F0,0.1,20
2004,7,14,1900-01-01 17:14:00,GEORGIA,2004,July,Tornado,EMERGENCY MANAGER,F0,0.2,50
2004,7,5,1900-01-01 14:50:00,IOWA,2004,July,Tornado,LAW ENFORCEMENT,F0,0.2,30
2004,8,26,1900-01-01 19:13:00,IOWA,2004,August,Tornado,EMERGENCY MANAGER,F0,0.5,50
2004,7,18,1900-01-01 19:25:00,NORTH DAKOTA,2004,July,Tornado,GENERAL PUBLIC,F4,10,200
2004,7,18,1900-01-01 19:58:00,NORTH DAKOTA,2004,July,Tornado,GENERAL PUBLIC,F0,1,25
2004,7,18,1900-01-01 20:00:00,NORTH DAKOTA,2004,July,Tornado,GENERAL PUBLIC,F0,0.2,25
2004,8,12,1900-01-01 12:45:00,SOUTH CAROLINA,2004,August,Tornado,NWS STORM SURVEY,F1,6,440
2004,6,23,1900-01-01 13:16:00,TEXAS,2004,June,Tornado,LAW ENFORCEMENT,F0,0.5,25
2004,7,5,1900-01-01 21:40:00,ILLINOIS,2004,July,Tornado,TRAINED SPOTTER,F0,0.1,10
2004,9,27,1900-01-01 13:30:00,SOUTH CAROLINA,2004,September,Tornado,NWS STORM SURVEY,F0,3,120
2004,9,27,1900-01-01 20:08:00,SOUTH CAROLINA,2004,September,Tornado,NWS STORM SURVEY,F2,2,220
2004,7,14,1900-01-01 19:35:00,MONTANA,2004,July,Tornado,EMERGENCY MANAGER,F0,100,10
2004,7,14,1900-01-01 19:40:00,MONTANA,2004,July,Tornado,TRAINED SPOTTER,F0,100,10
2004,7,6,1900-01-01 19:38:00,WISCONSIN,2004,July,Tornado,LAW ENFORCEMENT,F0,2,50
2004,7,3,1900-01-01 19:37:00,INDIANA,2004,July,Tornado,NWS STORM SURVEY,F0,0.1,25
2004,7,16,1900-01-01 02:04:00,MISSOURI,2004,July,Tornado,LAW ENFORCEMENT,F0,0.5,50
2004,6,11,1900-01-01 18:16:00,VIRGINIA,2004,June,Tornado,GENERAL PUBLIC,F0,0.5,50
2004,7,18,1900-01-01 18:00:00,NORTH DAKOTA,2004,July,Tornado,LAW ENFORCEMENT,F0,0.5,25
2004,7,18,1900-01-01 18:20:00,NORTH DAKOTA,2004,July,Tornado,OTHER FEDERAL AGENCY,F1,4,50
2004,7,18,1900-01-01 18:28:00,NORTH DAKOTA,2004,July,Tornado,OTHER FEDERAL AGENCY,F2,3,100
2004,7,2,1900-01-01 12:05:00,NEBRASKA,2004,July,Tornado,EMERGENCY MANAGER,F0,0.5,20
2004,10,4,1900-01-01 15:13:00,COLORADO,2004,October,Tornado,GOVT OFFICIAL,F1,0.1,50
2004,10,4,1900-01-01 15:25:00,COLORADO,2004,October,Tornado,GOVT OFFICIAL,F0,0.1,50
2004,10,4,1900-01-01 15:28:00,COLORADO,2004,October,Tornado,GOVT OFFICIAL,F0,0.1,50
2004,10,4,1900-01-01 15:28:00,COLORADO,2004,October,Tornado,GOVT OFFICIAL,F0,0.1,50
2004,10,4,1900-01-01 15:40:00,COLORADO,2004,October,Tornado,TRAINED SPOTTER,F0,0.1,50
2004,10,4,1900-01-01 15:42:00,COLORADO,2004,October,Tornado,TRAINED SPOTTER,F0,0.1,50
2004,7,10,1900-01-01 07:44:00,MINNESOTA,2004,July,Tornado,NWS STORM SURVEY,F1,1,50
2004,7,14,1900-01-01 15:20:00,ALABAMA,2004,July,Tornado,EMERGENCY MANAGER,F0,1,50
2004,7,7,1900-01-01 19:44:00,KANSAS,2004,July,Tornado,LAW ENFORCEMENT,F0,0.5,75
2004,7,7,1900-01-01 20:03:00,KANSAS,2004,July,Tornado,LAW ENFORCEMENT,F0,0.5,75
2004,7,7,1900-01-01 20:13:00,KANSAS,2004,July,Tornado,GENERAL PUBLIC,F0,0.5,75
2004,7,12,1900-01-01 22:30:00,MINNESOTA,2004,July,Tornado,NWS STORM SURVEY,F1,14,50
2004,7,12,1900-01-01 23:05:00,MINNESOTA,2004,July,Tornado,NWS STORM SURVEY,F0,0.5,25
2004,6,8,1900-01-01 09:00:00,TEXAS,2004,June,Tornado,NWS STORM SURVEY,F1,6,40
2004,8,26,1900-01-01 19:40:00,IOWA,2004,August,Tornado,NWS STORM SURVEY,F1,3,30
2004,5,21,1900-01-01 15:05:00,IOWA,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,50
2004,5,21,1900-01-01 15:07:00,IOWA,2004,May,Tornado,EMERGENCY MANAGER,F0,0.1,50
2004,5,21,1900-01-01 15:13:00,IOWA,2004,May,Tornado,NWS STORM SURVEY,F1,1.7,150
2004,7,15,1900-01-01 16:18:00,SOUTH DAKOTA,2004,July,Tornado,TRAINED SPOTTER,F0,10,400
2004,7,12,1900-01-01 18:30:00,NEBRASKA,2004,July,Tornado,NWS STORM SURVEY,F1,1.5,20
2004,7,12,1900-01-01 18:35:00,NEBRASKA,2004,July,Tornado,NWS STORM SURVEY,F2,1,40
2004,7,12,1900-01-01 18:39:00,NEBRASKA,2004,July,Tornado,NWS STORM SURVEY,F0,1,20
2004,8,19,1900-01-01 14:30:00,FLORIDA,2004,August,Tornado,LAW ENFORCEMENT,F0,0.1,10
2004,8,3,1900-01-01 15:53:00,IOWA,2004,August,Tornado,FIRE DEPT/RESCUE SQUAD,F0,0.7,50
2004,7,2,1900-01-01 12:42:00,NORTH DAKOTA,2004,July,Tornado,GENERAL PUBLIC,F0,0.5,25
2004,7,14,1900-01-01 16:40:00,ALABAMA,2004,July,Tornado,EMERGENCY MANAGER,F0,0.3,128
2004,6,8,1900-01-01 09:05:00,TEXAS,2004,June,Tornado,NWS STORM SURVEY,F1,4,40
2004,6,8,1900-01-01 09:45:00,TEXAS,2004,June,Tornado,LAW ENFORCEMENT,F0,1,25
2004,7,15,1900-01-01 19:01:00,NORTH DAKOTA,2004,July,Tornado,OTHER FEDERAL AGENCY,F0,1,20
2004,6,25,1900-01-01 11:25:00,VIRGINIA,2004,June,Tornado,NWS STORM SURVEY,F1,3,50
2004,7,11,1900-01-01 18:43:00,WISCONSIN,2004,July,Tornado,TRAINED SPOTTER,F0,0.1,25
2004,7,18,1900-01-01 18:48:00,NORTH DAKOTA,2004,July,Tornado,TRAINED SPOTTER,F0,1,25
2004,7,7,1900-01-01 12:58:00,TEXAS,2004,July,Tornado,LAW ENFORCEMENT,F0,0.2,25
2004,6,21,1900-01-01 17:10:00,NEW MEXICO,2004,June,Tornado,GENERAL PUBLIC,F0,0.1,100
2004,7,7,1900-01-01 18:05:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.5,75
2004,7,11,1900-01-01 16:44:00,FLORIDA,2004,July,Tornado,EMERGENCY MANAGER,F1,1,50
2004,7,12,1900-01-01 19:59:00,NEBRASKA,2004,July,Tornado,TRAINED SPOTTER,F0,0.1,25
2004,6,11,1900-01-01 16:17:00,IOWA,2004,June,Tornado,AMATEUR RADIO,F1,4,60
2004,6,12,1900-01-01 20:15:00,MINNESOTA,2004,June,Tornado,BROADCAST MEDIA,F0,0.1,50
2004,6,12,1900-01-01 19:45:00,MINNESOTA,2004,June,Tornado,EMERGENCY MANAGER,F1,1.5,100
2004,7,7,1900-01-01 19:10:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.5,75
2004,7,7,1900-01-01 19:15:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.5,75
2004,7,7,1900-01-01 19:15:00,KANSAS,2004,July,Tornado,NWS STORM SURVEY,F0,0.7,100
2004,7,7,1900-01-01 19:34:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.5,75
2004,7,7,1900-01-01 19:37:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.5,75
2004,8,10,1900-01-01 06:55:00,FLORIDA,2004,August,Tornado,TRAINED SPOTTER,F0,0.1,10
2004,8,12,1900-01-01 15:05:00,FLORIDA,2004,August,Tornado,TRAINED SPOTTER,F0,0.3,15
2004,6,25,1900-01-01 20:00:00,SOUTH CAROLINA,2004,June,Tornado,NWS STORM SURVEY,F0,4,50
2004,7,7,1900-01-01 18:53:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.5,75
2004,7,7,1900-01-01 18:56:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.5,75
2004,7,7,1900-01-01 19:03:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.5,75
2004,7,7,1900-01-01 19:23:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.5,75
2004,7,7,1900-01-01 19:30:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F0,0.9,100
2004,7,7,1900-01-01 19:30:00,KANSAS,2004,July,Tornado,EMERGENCY MANAGER,F1,1.5,125
2004,6,9,1900-01-01 15:40:00,NEW YORK,2004,June,Tornado,LAW ENFORCEMENT,F0,0.2,100
2004,6,9,1900-01-01 15:15:00,NEW YORK,2004,June,Tornado,TRAINED SPOTTER,F0,2,350
2004,7,5,1900-01-01 16:40:00,IOWA,2004,July,Tornado,GENERAL PUBLIC,F0,0.2,20
2004,6,29,1900-01-01 16:00:00,TEXAS,2004,June,Tornado,EMERGENCY MANAGER,F0,0.8,50
2004,6,17,1900-01-01 17:45:00,TEXAS,2004,June,Tornado,BROADCAST MEDIA,F0,0.1,25
2004,7,10,1900-01-01 07:18:00,NORTH DAKOTA,2004,July,Tornado,NWS STORM SURVEY,F0,7,25
2004,7,10,1900-01-01 07:42:00,NORTH DAKOTA,2004,July,Tornado,NWS STORM SURVEY,F0,1,25
2004,8,27,1900-01-01 18:37:00,KANSAS,2004,August,Tornado,EMERGENCY MANAGER,F0,0.5,55
2004,6,10,1900-01-01 16:53:00,SOUTH DAKOTA,2004,June,Tornado,NWS STORM SURVEY,F1,1,400
2004,6,6,1900-01-01 18:17:00,NORTH DAKOTA,2004,June,Tornado,OTHER FEDERAL AGENCY,F1,11,50
2004,7,21,1900-01-01 18:35:00,MICHIGAN,2004,July,Tornado,NWS STORM SURVEY,F0,0.5,50
2004,7,3,1900-01-01 16:25:00,NORTH DAKOTA,2004,July,Tornado,GENERAL PUBLIC,F1,0.2,75
2004,7,5,1900-01-01 06:34:00,MISSOURI,2004,July,Tornado,NWS STORM SURVEY,F1,0.2,125
2004,7,5,1900-01-01 06:37:00,MISSOURI,2004,July,Tornado,NWS STORM SURVEY,F1,0.2,125
2004,7,5,1900-01-01 06:40:00,MISSOURI,2004,July,Tornado,NWS STORM SURVEY,F1,0.2,125
2004,5,31,1900-01-01 01:00:00,KENTUCKY,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,25
2004,6,11,1900-01-01 17:53:00,MINNESOTA,2004,June,Tornado,LAW ENFORCEMENT,F0,0.2,20
2004,6,17,1900-01-01 16:57:00,TEXAS,2004,June,Tornado,STORM CHASER,F0,0.1,25
2004,6,16,1900-01-01 12:55:00,NEW MEXICO,2004,June,Tornado,LAW ENFORCEMENT,F0,0.2,50
2004,6,13,1900-01-01 17:30:00,MICHIGAN,2004,June,Tornado,NWS STORM SURVEY,F1,7.1,50
2004,6,14,1900-01-01 18:55:00,MARYLAND,2004,June,Tornado,NWS STORM SURVEY,F0,1.5,75
2004,6,10,1900-01-01 22:05:00,NEBRASKA,2004,June,Tornado,NEWSPAPER,F0,1,100
2004,6,26,1900-01-01 17:05:00,TEXAS,2004,June,Tornado,NWS STORM SURVEY,F1,0.8,30
2004,6,2,1900-01-01 16:50:00,ARKANSAS,2004,June,Tornado,AMATEUR RADIO,F0,0.3,50
2004,6,1,1900-01-01 16:30:00,KENTUCKY,2004,June,Tornado,NWS STORM SURVEY,F0,0.1,25
2004,6,23,1900-01-01 19:50:00,WISCONSIN,2004,June,Tornado,NWS STORM SURVEY,F3,16.7,400
2004,6,21,1900-01-01 19:03:00,TEXAS,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,25
2004,6,23,1900-01-01 19:42:00,WISCONSIN,2004,June,Tornado,LAW ENFORCEMENT,F3,7.2,400
2004,6,23,1900-01-01 19:42:00,WISCONSIN,2004,June,Tornado,NWS STORM SURVEY,F3,3.6,300
2004,7,7,1900-01-01 15:32:00,CALIFORNIA,2004,July,Tornado,GENERAL PUBLIC,F0,0,40
2004,6,21,1900-01-01 19:17:00,TEXAS,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,25
2004,6,8,1900-01-01 19:45:00,TEXAS,2004,June,Tornado,BROADCAST MEDIA,F0,0.5,100
2004,6,20,1900-01-01 15:29:00,COLORADO,2004,June,Tornado,TRAINED SPOTTER,F0,0.5,50
2004,6,20,1900-01-01 14:29:00,COLORADO,2004,June,Tornado,TRAINED SPOTTER,F0,0.5,50
2004,6,10,1900-01-01 14:40:00,NEBRASKA,2004,June,Tornado,GENERAL PUBLIC,F0,0.1,20
2004,6,10,1900-01-01 15:05:00,NEBRASKA,2004,June,Tornado,STORM CHASER,F0,0.5,20
2004,6,11,1900-01-01 15:48:00,MINNESOTA,2004,June,Tornado,LAW ENFORCEMENT,F0,6,100
2004,6,13,1900-01-01 17:28:00,OHIO,2004,June,Tornado,NWS STORM SURVEY,F1,4,50
2004,6,23,1900-01-01 19:35:00,WISCONSIN,2004,June,Tornado,NWS STORM SURVEY,F3,4,300
2004,6,23,1900-01-01 20:15:00,WISCONSIN,2004,June,Tornado,EMERGENCY MANAGER,F1,3,150
2004,7,7,1900-01-01 20:27:00,KANSAS,2004,July,Tornado,AMATEUR RADIO,F0,0.5,75
2004,6,21,1900-01-01 18:51:00,TEXAS,2004,June,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.1,25
2004,6,2,1900-01-01 18:04:00,TEXAS,2004,June,Tornado,LAW ENFORCEMENT,F0,0.5,50
2004,6,5,1900-01-01 19:20:00,MONTANA,2004,June,Tornado,TRAINED SPOTTER,F0,1,100
2004,6,23,1900-01-01 20:10:00,WISCONSIN,2004,June,Tornado,FIRE DEPT/RESCUE SQUAD,F1,4.6,150
2004,6,20,1900-01-01 12:12:00,COLORADO,2004,June,Tornado,TRAINED SPOTTER,F1,1,75
2004,8,12,1900-01-01 13:50:00,FLORIDA,2004,August,Tornado,LAW ENFORCEMENT,F1,1,1
2004,6,17,1900-01-01 18:10:00,MARYLAND,2004,June,Tornado,NWS STORM SURVEY,F0,0.3,75
2004,6,26,1900-01-01 16:30:00,FLORIDA,2004,June,Tornado,GENERAL PUBLIC,F0,0.6,15
2004,7,5,1900-01-01 19:42:00,ILLINOIS,2004,July,Tornado,LAW ENFORCEMENT,F0,0.1,40
2004,6,3,1900-01-01 15:15:00,MISSISSIPPI,2004,June,Tornado,EMERGENCY MANAGER,F0,0.3,25
2004,6,10,1900-01-01 15:15:00,NEBRASKA,2004,June,Tornado,NWS STORM SURVEY,F0,0.6,20
2004,6,12,1900-01-01 11:55:00,KENTUCKY,2004,June,Tornado,EMERGENCY MANAGER,F0,0.8,50
2004,6,15,1900-01-01 17:17:00,OKLAHOMA,2004,June,Tornado,BROADCAST MEDIA,F0,0.3,50
2004,7,1,1900-01-01 15:34:00,KANSAS,2004,July,Tornado,TRAINED SPOTTER,F0,1,75
2004,6,23,1900-01-01 19:33:00,WISCONSIN,2004,June,Tornado,NWS STORM SURVEY,F3,9.4,400
2004,6,21,1900-01-01 19:17:00,TEXAS,2004,June,Tornado,NWS STORM SURVEY,F1,0.4,50
2004,6,11,1900-01-01 13:59:00,MINNESOTA,2004,June,Tornado,BROADCAST MEDIA,F0,0.1,50
2004,6,13,1900-01-01 23:15:00,OHIO,2004,June,Tornado,NWS STORM SURVEY,F1,2,75
2004,6,14,1900-01-01 17:18:00,MARYLAND,2004,June,Tornado,NWS STORM SURVEY,F1,4.2,150
2004,6,11,1900-01-01 15:12:00,VIRGINIA,2004,June,Tornado,NWS STORM SURVEY,F0,0.2,50
2004,6,9,1900-01-01 16:35:00,OKLAHOMA,2004,June,Tornado,GENERAL PUBLIC,F0,0.3,20
2004,6,13,1900-01-01 17:00:00,MICHIGAN,2004,June,Tornado,NWS STORM SURVEY,F1,2,200
2004,6,22,1900-01-01 09:30:00,NORTH CAROLINA,2004,June,Tornado,EMERGENCY MANAGER,F0,1,20
2004,6,23,1900-01-01 19:23:00,WISCONSIN,2004,June,Tornado,NEWSPAPER,F0,0.1,25
2004,6,21,1900-01-01 18:48:00,TEXAS,2004,June,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.1,25
2004,5,23,1900-01-01 18:25:00,WISCONSIN,2004,May,Tornado,NWS STORM SURVEY,F0,0.1,25
2004,6,5,1900-01-01 20:05:00,TEXAS,2004,June,Tornado,EMERGENCY MANAGER,F0,1,50
2004,6,5,1900-01-01 16:57:00,TEXAS,2004,June,Tornado,LAW ENFORCEMENT,F0,1,30
2004,6,2,1900-01-01 13:30:00,FLORIDA,2004,June,Tornado,EMERGENCY MANAGER,F0,0.2,50
2004,6,21,1900-01-01 18:34:00,TEXAS,2004,June,Tornado,NWS EMPLOYEE(OFF DUTY),F0,0.1,25
2004,6,24,1900-01-01 15:40:00,IDAHO,2004,June,Tornado,TRAINED SPOTTER,F0,1,20
2004,6,25,1900-01-01 16:12:00,IDAHO,2004,June,Tornado,LAW ENFORCEMENT,F0,4,0.1
2004,6,1,1900-01-01 17:05:00,NEW YORK,2004,June,Tornado,EMERGENCY MANAGER,F0,0.1,10
2004,6,20,1900-01-01 17:35:00,NEBRASKA,2004,June,Tornado,TRAINED SPOTTER,F0,0.1,25
2004,6,23,1900-01-01 18:47:00,WISCONSIN,2004,June,Tornado,LAW ENFORCEMENT,F0,0.1,10
2004,6,23,1900-01-01 18:46:00,WISCONSIN,2004,June,Tornado,LAW ENFORCEMENT,F1,1.5,25
2004,6,23,1900-01-01 18:53:00,WISCONSIN,2004,June,Tornado,LAW ENFORCEMENT,F1,2.5,100
2004,6,25,1900-01-01 17:23:00,ALABAMA,2004,June,Tornado,LAW ENFORCEMENT,F0,0.1,20
2004,6,4,1900-01-01 10:41:00,NORTH CAROLINA,2004,June,Tornado,LAW ENFORCEMENT,F0,0.5,100
2004,6,4,1900-01-01 11:03:00,NORTH CAROLINA,2004,June,Tornado,GENERAL PUBLIC,F0,1,100
2004,6,23,1900-01-01 19:35:00,NORTH CAROLINA,2004,June,Tornado,EMERGENCY MANAGER,F0,0.1,30
2004,6,23,1900-01-01 20:17:00,NORTH CAROLINA,2004,June,Tornado,EMERGENCY MANAGER,F0,0.1,25
