Year,Month,DAY,TIME,STATE,YEAR,MONTH,EVENT_TYPE,SOURCE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH
2014,4,28,1900-01-01 15:56:00,MISSISSIPPI,2014,April,Tornado,NWS Storm Survey,EF1,4.67,200.0
2014,6,19,1900-01-01 15:13:00,MINNESOTA,2014,June,Tornado,Fire Department/Rescue,EF0,4.43,20.0
2014,6,19,1900-01-01 15:37:00,MINNESOTA,2014,June,Tornado,Law Enforcement,EF0,1.03,10.0
2014,6,19,1900-01-01 15:45:00,MINNESOTA,2014,June,Tornado,Law Enforcement,EF0,0.15,10.0
2014,7,12,1900-01-01 21:00:00,ILLINOIS,2014,July,Tornado,Public,EF1,0.66,50.0
2014,6,11,1900-01-01 17:18:00,SOUTH DAKOTA,2014,June,Tornado,NWS Storm Survey,EF1,0.11,50.0
2014,7,6,1900-01-01 19:45:00,IOWA,2014,July,Tornado,Trained Spotter,EF0,4.63,80.0
2014,6,4,1900-01-01 15:01:00,COLORADO,2014,June,Tornado,Law Enforcement,EF0,0.1,50.0
2014,7,27,1900-01-01 11:50:00,CONNECTICUT,2014,July,Tornado,NWS Storm Survey,EF0,0.72,100.0
2014,7,12,1900-01-01 20:20:00,ILLINOIS,2014,July,Tornado,Public,EF0,0.38,50.0
2014,7,12,1900-01-01 20:30:00,ILLINOIS,2014,July,Tornado,Public,EF1,3.7,100.0
2014,7,12,1900-01-01 20:46:00,ILLINOIS,2014,July,Tornado,Public,EF1,2.78,50.0
2014,6,16,1900-01-01 22:36:00,WISCONSIN,2014,June,Tornado,NWS Storm Survey,EF1,0.4,125.0
2014,6,6,1900-01-01 16:35:00,NEW MEXICO,2014,June,Tornado,Emergency Manager,EF0,1.24,50.0
2014,8,9,1900-01-01 14:45:00,KANSAS,2014,August,Tornado,Storm Chaser,EF0,0.5,10.0
2014,6,16,1900-01-01 22:36:00,WISCONSIN,2014,June,Tornado,NWS Storm Survey,EF1,0.51,125.0
2014,7,28,1900-01-01 15:09:00,COLORADO,2014,July,Tornado,Official NWS Observations,EF0,0.1,50.0
2014,7,28,1900-01-01 14:53:00,COLORADO,2014,July,Tornado,Official NWS Observations,EF0,0.1,50.0
2014,7,23,1900-01-01 17:26:00,MISSISSIPPI,2014,July,Tornado,Social Media,EF0,0.7,25.0
2014,6,5,1900-01-01 16:02:00,NORTH DAKOTA,2014,June,Tornado,Public,EF0,0.1,10.0
2014,8,16,1900-01-01 15:33:00,FLORIDA,2014,August,Tornado,Trained Spotter,EF0,0.37,10.0
2014,6,27,1900-01-01 10:07:00,TEXAS,2014,June,Tornado,Broadcast Media,EF0,0.01,20.0
2014,6,11,1900-01-01 18:10:00,PENNSYLVANIA,2014,June,Tornado,NWS Storm Survey,EF1,10.98,100.0
2014,6,23,1900-01-01 17:55:00,OHIO,2014,June,Tornado,NWS Storm Survey,EF1,1.72,120.0
2014,6,16,1900-01-01 22:00:00,WISCONSIN,2014,June,Tornado,Emergency Manager,EF1,4.35,200.0
2014,6,6,1900-01-01 12:56:00,COLORADO,2014,June,Tornado,Law Enforcement,EF0,0.1,50.0
2014,6,30,1900-01-01 22:24:00,INDIANA,2014,June,Tornado,NWS Storm Survey,EF1,4.72,200.0
2014,6,5,1900-01-01 15:25:00,NORTH DAKOTA,2014,June,Tornado,Storm Chaser,EF0,0.1,10.0
2014,7,27,1900-01-01 19:39:00,OHIO,2014,July,Tornado,NWS Storm Survey,EF0,2.52,1300.0
2014,6,6,1900-01-01 13:53:00,COLORADO,2014,June,Tornado,Trained Spotter,EF0,0.1,100.0
2014,8,9,1900-01-01 14:57:00,KANSAS,2014,August,Tornado,911 Call Center,EF0,0.25,10.0
2014,6,6,1900-01-01 13:20:00,COLORADO,2014,June,Tornado,Law Enforcement,EF0,0.5,100.0
2014,6,19,1900-01-01 13:03:00,SOUTH DAKOTA,2014,June,Tornado,Trained Spotter,EF0,0.05,10.0
2014,6,19,1900-01-01 12:05:00,SOUTH DAKOTA,2014,June,Tornado,Trained Spotter,EF0,0.1,10.0
2014,6,30,1900-01-01 22:11:00,INDIANA,2014,June,Tornado,NWS Storm Survey,EF1,0.26,200.0
2014,6,16,1900-01-01 14:42:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF4,12.11,400.0
2014,6,16,1900-01-01 15:30:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF2,1.79,500.0
2014,7,6,1900-01-01 18:25:00,NORTH DAKOTA,2014,July,Tornado,Social Media,EF0,3.77,40.0
2014,7,1,1900-01-01 00:22:00,INDIANA,2014,July,Tornado,NWS Storm Survey,EF1,0.45,50.0
2014,7,1,1900-01-01 00:06:00,INDIANA,2014,July,Tornado,NWS Storm Survey,EF1,0.55,150.0
2014,6,19,1900-01-01 15:00:00,MINNESOTA,2014,June,Tornado,Fire Department/Rescue,EF0,0.87,10.0
2014,6,19,1900-01-01 15:32:00,MINNESOTA,2014,June,Tornado,Emergency Manager,EF0,0.69,10.0
2014,7,31,1900-01-01 12:10:00,NEVADA,2014,July,Tornado,NWS Storm Survey,EF0,0.48,7.0
2014,6,17,1900-01-01 03:40:00,WISCONSIN,2014,June,Tornado,Emergency Manager,EF1,6.78,641.0
2014,6,18,1900-01-01 18:08:00,NORTH DAKOTA,2014,June,Tornado,Law Enforcement,EF0,0.02,20.0
2014,6,10,1900-01-01 12:44:00,ALABAMA,2014,June,Tornado,NWS Storm Survey,EF1,8.4,300.0
2014,8,9,1900-01-01 15:55:00,KANSAS,2014,August,Tornado,Storm Chaser,EF0,0.25,10.0
2014,6,3,1900-01-01 19:20:00,KANSAS,2014,June,Tornado,Trained Spotter,EF0,0.7,50.0
2014,6,27,1900-01-01 14:03:00,WISCONSIN,2014,June,Tornado,NWS Storm Survey,EF1,7.02,100.0
2014,8,21,1900-01-01 04:20:00,MINNESOTA,2014,August,Tornado,Trained Spotter,EF0,0.1,50.0
2014,6,19,1900-01-01 15:16:00,MINNESOTA,2014,June,Tornado,Fire Department/Rescue,EF0,3.62,10.0
2014,6,12,1900-01-01 19:18:00,TEXAS,2014,June,Tornado,NWS Storm Survey,EF0,0.12,50.0
2014,6,13,1900-01-01 15:41:00,WYOMING,2014,June,Tornado,NWS Storm Survey,EF2,16.51,530.0
2014,6,8,1900-01-01 14:45:00,NEW MEXICO,2014,June,Tornado,Amateur Radio,EF0,2.82,50.0
2014,6,8,1900-01-01 15:35:00,NEW MEXICO,2014,June,Tornado,Broadcast Media,EF0,1.39,50.0
2014,6,30,1900-01-01 22:25:00,INDIANA,2014,June,Tornado,NWS Storm Survey,EF1,4.93,400.0
2014,6,17,1900-01-01 10:57:00,MICHIGAN,2014,June,Tornado,NWS Storm Survey,EF1,1.58,100.0
2014,6,16,1900-01-01 15:37:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF4,4.72,500.0
2014,6,17,1900-01-01 18:57:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF1,3.94,630.0
2014,8,15,1900-01-01 13:39:00,ARIZONA,2014,August,Tornado,Social Media,EF0,0.79,50.0
2014,10,2,1900-01-01 19:28:00,ARKANSAS,2014,October,Tornado,NWS Storm Survey,EF1,7.53,300.0
2014,10,13,1900-01-01 08:27:00,ARKANSAS,2014,October,Tornado,NWS Storm Survey,EF1,3.31,150.0
2014,10,13,1900-01-01 15:07:00,ILLINOIS,2014,October,Tornado,NWS Storm Survey,EF1,0.66,50.0
2014,7,6,1900-01-01 19:41:00,IOWA,2014,July,Tornado,Public,EF0,0.94,20.0
2014,6,10,1900-01-01 18:23:00,INDIANA,2014,June,Tornado,Law Enforcement,EF0,0.5,25.0
2014,6,7,1900-01-01 07:33:00,NEW MEXICO,2014,June,Tornado,Trained Spotter,EF0,0.1,20.0
2014,6,7,1900-01-01 15:58:00,NEW MEXICO,2014,June,Tornado,NWS Employee,EF0,0.25,50.0
2014,6,14,1900-01-01 18:31:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF0,1.19,75.0
2014,6,14,1900-01-01 19:25:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF0,0.27,25.0
2014,6,14,1900-01-01 21:05:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF0,0.01,25.0
2014,6,14,1900-01-01 21:24:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF0,0.01,25.0
2014,6,30,1900-01-01 22:29:00,INDIANA,2014,June,Tornado,NWS Storm Survey,EF1,3.43,400.0
2014,6,17,1900-01-01 20:28:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF2,0.94,200.0
2014,8,17,1900-01-01 16:31:00,KENTUCKY,2014,August,Tornado,NWS Storm Survey,EF0,0.59,125.0
2014,10,13,1900-01-01 06:40:00,ARKANSAS,2014,October,Tornado,NWS Storm Survey,EF1,3.32,250.0
2014,7,6,1900-01-01 20:15:00,IOWA,2014,July,Tornado,Public,EF0,0.52,25.0
2014,7,6,1900-01-01 19:08:00,IOWA,2014,July,Tornado,Public,EF0,0.04,20.0
2014,6,7,1900-01-01 18:25:00,NEW MEXICO,2014,June,Tornado,Storm Chaser,EF0,3.73,50.0
2014,9,1,1900-01-01 19:01:00,KANSAS,2014,September,Tornado,Storm Chaser,EF0,3.69,100.0
2014,6,17,1900-01-01 19:09:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF3,3.96,2059.0
2014,6,17,1900-01-01 20:10:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF1,3.39,850.0
2014,6,16,1900-01-01 22:00:00,WISCONSIN,2014,June,Tornado,Public,EF1,0.65,50.0
2014,6,16,1900-01-01 22:01:00,WISCONSIN,2014,June,Tornado,Public,EF1,0.52,50.0
2014,7,6,1900-01-01 19:09:00,IOWA,2014,July,Tornado,Public,EF0,1.43,20.0
2014,6,22,1900-01-01 17:06:00,COLORADO,2014,June,Tornado,Storm Chaser,EF0,0.1,50.0
2014,6,19,1900-01-01 12:45:00,SOUTH DAKOTA,2014,June,Tornado,Other Federal Agency,EF0,0.1,10.0
2014,6,16,1900-01-01 19:23:00,NORTH DAKOTA,2014,June,Tornado,Public,EF0,1.35,25.0
2014,6,29,1900-01-01 21:26:00,WISCONSIN,2014,June,Tornado,NWS Storm Survey,EF2,5.05,200.0
2014,6,29,1900-01-01 22:27:00,WISCONSIN,2014,June,Tornado,NWS Storm Survey,EF1,2.32,500.0
2014,6,21,1900-01-01 17:45:00,SOUTH DAKOTA,2014,June,Tornado,Law Enforcement,EF0,0.28,20.0
2014,8,21,1900-01-01 15:25:00,PENNSYLVANIA,2014,August,Tornado,NWS Storm Survey,EF0,0.54,20.0
2014,6,30,1900-01-01 23:35:00,INDIANA,2014,June,Tornado,NWS Storm Survey,EF1,6.85,150.0
2014,8,9,1900-01-01 15:30:00,SOUTH DAKOTA,2014,August,Tornado,NWS Storm Survey,EF0,0.83,20.0
2014,6,18,1900-01-01 19:36:00,COLORADO,2014,June,Tornado,Storm Chaser,EF0,0.1,50.0
2014,6,18,1900-01-01 19:26:00,COLORADO,2014,June,Tornado,Trained Spotter,EF0,0.1,50.0
2014,6,12,1900-01-01 19:25:00,TEXAS,2014,June,Tornado,NWS Storm Survey,EF2,1.68,100.0
2014,8,11,1900-01-01 14:00:00,OHIO,2014,August,Tornado,Trained Spotter,EF0,0.16,25.0
2014,8,15,1900-01-01 12:55:00,FLORIDA,2014,August,Tornado,Public,EF0,0.15,15.0
2014,10,13,1900-01-01 15:06:00,ILLINOIS,2014,October,Tornado,NWS Storm Survey,EF1,2.47,100.0
2014,6,18,1900-01-01 19:16:00,COLORADO,2014,June,Tornado,Storm Chaser,EF0,0.1,50.0
2014,6,6,1900-01-01 15:25:00,NEW MEXICO,2014,June,Tornado,NWS Employee,EF0,0.85,100.0
2014,6,30,1900-01-01 11:42:00,IOWA,2014,June,Tornado,NWS Storm Survey,EF1,7.12,200.0
2014,6,30,1900-01-01 13:02:00,IOWA,2014,June,Tornado,NWS Storm Survey,EF2,3.7,150.0
2014,6,16,1900-01-01 15:13:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF1,1.11,280.0
2014,6,16,1900-01-01 15:00:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF4,8.05,500.0
2014,9,1,1900-01-01 19:25:00,KANSAS,2014,September,Tornado,Law Enforcement,EF1,7.4,100.0
2014,6,30,1900-01-01 23:41:00,INDIANA,2014,June,Tornado,NWS Storm Survey,EF1,0.16,50.0
2014,7,1,1900-01-01 00:12:00,INDIANA,2014,July,Tornado,NWS Storm Survey,EF0,2.52,150.0
2014,6,30,1900-01-01 12:15:00,IOWA,2014,June,Tornado,NWS Storm Survey,EF1,6.38,400.0
2014,6,30,1900-01-01 12:02:00,IOWA,2014,June,Tornado,NWS Storm Survey,EF0,2.01,90.0
2014,6,7,1900-01-01 16:14:00,NEW MEXICO,2014,June,Tornado,NWS Employee,EF0,0.1,50.0
2014,6,30,1900-01-01 12:13:00,IOWA,2014,June,Tornado,NWS Storm Survey,EF1,1.34,75.0
2014,6,4,1900-01-01 19:15:00,COLORADO,2014,June,Tornado,Law Enforcement,EF0,0.1,50.0
2014,6,4,1900-01-01 21:15:00,COLORADO,2014,June,Tornado,Storm Chaser,EF1,5.24,200.0
2014,6,16,1900-01-01 15:17:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF4,8.6,500.0
2014,6,16,1900-01-01 15:21:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF3,11.17,500.0
2014,7,7,1900-01-01 18:40:00,KENTUCKY,2014,July,Tornado,NWS Storm Survey,EF0,0.47,200.0
2014,9,1,1900-01-01 22:14:00,MISSOURI,2014,September,Tornado,NWS Storm Survey,EF1,2.7,400.0
2014,9,1,1900-01-01 22:36:00,MISSOURI,2014,September,Tornado,NWS Storm Survey,EF0,1.24,100.0
2014,6,3,1900-01-01 15:18:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF0,1.15,50.0
2014,6,5,1900-01-01 15:34:00,ALABAMA,2014,June,Tornado,State Official,EF1,0.74,100.0
2014,6,21,1900-01-01 13:42:00,COLORADO,2014,June,Tornado,Airplane Pilot,EF0,0.1,50.0
2014,6,21,1900-01-01 14:11:00,COLORADO,2014,June,Tornado,Public,EF0,0.1,50.0
2014,6,21,1900-01-01 13:36:00,COLORADO,2014,June,Tornado,Law Enforcement,EF1,0.25,100.0
2014,6,30,1900-01-01 12:17:00,IOWA,2014,June,Tornado,NWS Storm Survey,EF1,4.5,190.0
2014,6,30,1900-01-01 12:05:00,IOWA,2014,June,Tornado,NWS Storm Survey,EF1,5.53,460.0
2014,6,30,1900-01-01 12:15:00,IOWA,2014,June,Tornado,NWS Storm Survey,EF0,5.29,150.0
2014,6,1,1900-01-01 18:03:00,NORTH DAKOTA,2014,June,Tornado,Emergency Manager,EF0,0.04,20.0
2014,6,4,1900-01-01 21:44:00,COLORADO,2014,June,Tornado,Storm Chaser,EF0,3.39,100.0
2014,6,14,1900-01-01 16:11:00,COLORADO,2014,June,Tornado,Emergency Manager,EF0,0.1,50.0
2014,6,25,1900-01-01 17:05:00,WYOMING,2014,June,Tornado,NWS Storm Survey,EF1,5.92,100.0
2014,6,26,1900-01-01 15:55:00,WYOMING,2014,June,Tornado,Emergency Manager,EF0,0.33,30.0
2014,10,2,1900-01-01 19:24:00,ARKANSAS,2014,October,Tornado,NWS Storm Survey,EF0,5.18,300.0
2014,7,1,1900-01-01 00:06:00,INDIANA,2014,July,Tornado,NWS Storm Survey,EF0,1.79,50.0
2014,10,2,1900-01-01 19:55:00,ARKANSAS,2014,October,Tornado,NWS Storm Survey,EF1,4.08,200.0
2014,7,8,1900-01-01 17:48:00,NEW YORK,2014,July,Tornado,NWS Storm Survey,EF1,12.32,300.0
2014,6,29,1900-01-01 21:18:00,WISCONSIN,2014,June,Tornado,Emergency Manager,EF2,29.07,400.0
2014,6,8,1900-01-01 15:40:00,NEW MEXICO,2014,June,Tornado,Law Enforcement,EF0,1.08,50.0
2014,6,30,1900-01-01 12:23:00,IOWA,2014,June,Tornado,NWS Storm Survey,EF0,1.22,140.0
2014,6,30,1900-01-01 12:27:00,IOWA,2014,June,Tornado,NWS Storm Survey,EF1,2.03,190.0
2014,7,6,1900-01-01 18:00:00,IOWA,2014,July,Tornado,Public,EF0,0.4,15.0
2014,6,16,1900-01-01 15:40:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF4,9.79,530.0
2014,6,3,1900-01-01 16:01:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF0,0.01,25.0
2014,10,13,1900-01-01 12:30:00,MISSOURI,2014,October,Tornado,NWS Storm Survey,EF1,7.35,75.0
2014,6,17,1900-01-01 20:45:00,NEBRASKA,2014,June,Tornado,NWS Storm Survey,EF2,5.31,850.0
2014,6,16,1900-01-01 19:12:00,IOWA,2014,June,Tornado,Public,EF0,2.0,75.0
2014,6,16,1900-01-01 22:10:00,WISCONSIN,2014,June,Tornado,Emergency Manager,EF1,0.41,100.0
2014,7,6,1900-01-01 18:58:00,IOWA,2014,July,Tornado,NWS Storm Survey,EF1,3.21,100.0
2014,10,13,1900-01-01 04:04:00,ARKANSAS,2014,October,Tornado,NWS Storm Survey,EF1,3.66,300.0
2014,7,6,1900-01-01 19:12:00,IOWA,2014,July,Tornado,NWS Storm Survey,EF1,9.68,225.0
2014,8,17,1900-01-01 15:33:00,KENTUCKY,2014,August,Tornado,NWS Storm Survey,EF1,1.65,60.0
2014,9,9,1900-01-01 20:10:00,MISSOURI,2014,September,Tornado,NWS Storm Survey,EF0,1.69,25.0
2014,8,18,1900-01-01 15:23:00,WISCONSIN,2014,August,Tornado,Emergency Manager,EF0,2.06,50.0
2014,7,28,1900-01-01 08:32:00,MASSACHUSETTS,2014,July,Tornado,NWS Storm Survey,EF2,1.93,660.0
2014,7,27,1900-01-01 15:24:00,KENTUCKY,2014,July,Tornado,NWS Storm Survey,EF1,2.0,900.0
2014,10,13,1900-01-01 12:45:00,MISSOURI,2014,October,Tornado,NWS Storm Survey,EF1,7.16,100.0
2014,10,13,1900-01-01 13:02:00,MISSOURI,2014,October,Tornado,NWS Storm Survey,EF1,2.0,50.0
2014,10,13,1900-01-01 12:40:00,MISSOURI,2014,October,Tornado,NWS Storm Survey,EF1,2.0,75.0
2014,8,4,1900-01-01 11:40:00,NEVADA,2014,August,Tornado,Public,EF0,0.08,25.0
2014,8,25,1900-01-01 16:40:00,COLORADO,2014,August,Tornado,Amateur Radio,EF0,0.96,75.0
2014,10,9,1900-01-01 20:10:00,TEXAS,2014,October,Tornado,NWS Storm Survey,EF1,7.03,125.0
2014,8,28,1900-01-01 17:44:00,SOUTH DAKOTA,2014,August,Tornado,Trained Spotter,EF0,3.74,50.0
2014,8,24,1900-01-01 16:56:00,MINNESOTA,2014,August,Tornado,NWS Storm Survey,EF0,1.43,150.0
2014,7,21,1900-01-01 12:35:00,TEXAS,2014,July,Tornado,Law Enforcement,EF0,0.1,20.0
2014,7,24,1900-01-01 07:30:00,NEW HAMPSHIRE,2014,July,Tornado,Public,EF0,0.02,10.0
2014,10,7,1900-01-01 15:05:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,3.66,275.0
2014,10,7,1900-01-01 14:49:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,3.55,150.0
2014,10,7,1900-01-01 14:48:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,2.79,150.0
2014,10,13,1900-01-01 21:58:00,FLORIDA,2014,October,Tornado,NWS Employee,EF0,0.01,20.0
2014,10,14,1900-01-01 02:00:00,FLORIDA,2014,October,Tornado,Emergency Manager,EF0,1.73,20.0
2014,10,13,1900-01-01 20:59:00,FLORIDA,2014,October,Tornado,Broadcast Media,EF0,2.07,20.0
2014,8,28,1900-01-01 16:30:00,KANSAS,2014,August,Tornado,Law Enforcement,EF0,0.1,25.0
2014,10,13,1900-01-01 19:50:00,FLORIDA,2014,October,Tornado,NWS Employee,EF0,0.01,20.0
2014,10,13,1900-01-01 19:29:00,FLORIDA,2014,October,Tornado,NWS Employee,EF0,0.01,20.0
2014,10,2,1900-01-01 23:10:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,0.38,125.0
2014,8,23,1900-01-01 16:30:00,SOUTH DAKOTA,2014,August,Tornado,NWS Storm Survey,EF0,2.13,10.0
2014,8,23,1900-01-01 16:35:00,SOUTH DAKOTA,2014,August,Tornado,NWS Storm Survey,EF0,4.4,15.0
2014,9,19,1900-01-01 18:21:00,MINNESOTA,2014,September,Tornado,NWS Storm Survey,EF1,7.0,300.0
2014,9,19,1900-01-01 17:19:00,MINNESOTA,2014,September,Tornado,NWS Storm Survey,EF2,10.0,500.0
2014,10,3,1900-01-01 00:15:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,1.36,110.0
2014,8,23,1900-01-01 17:31:00,SOUTH DAKOTA,2014,August,Tornado,NWS Storm Survey,EF1,1.46,10.0
2014,10,13,1900-01-01 15:20:00,FLORIDA,2014,October,Tornado,Broadcast Media,EF0,2.58,30.0
2014,9,4,1900-01-01 03:48:00,MINNESOTA,2014,September,Tornado,NWS Storm Survey,EF2,2.7,200.0
2014,7,15,1900-01-01 17:52:00,MAINE,2014,July,Tornado,NWS Storm Survey,EF1,2.75,800.0
2014,8,20,1900-01-01 13:04:00,MICHIGAN,2014,August,Tornado,Law Enforcement,EF0,0.29,100.0
2014,5,8,1900-01-01 16:11:00,MINNESOTA,2014,May,Tornado,Storm Chaser,EF0,1.5,50.0
2014,9,4,1900-01-01 04:42:00,MINNESOTA,2014,September,Tornado,Trained Spotter,EF1,2.0,250.0
2014,10,7,1900-01-01 15:35:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,0.6,50.0
2014,7,3,1900-01-01 19:50:00,NORTH CAROLINA,2014,July,Tornado,Emergency Manager,EF1,1.13,100.0
2014,7,3,1900-01-01 15:36:00,NORTH CAROLINA,2014,July,Tornado,NWS Storm Survey,EF1,0.77,200.0
2014,7,2,1900-01-01 16:00:00,TEXAS,2014,July,Tornado,Fire Department/Rescue,EF0,0.22,50.0
2014,10,7,1900-01-01 14:45:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,3.7,150.0
2014,10,7,1900-01-01 17:35:00,INDIANA,2014,October,Tornado,Emergency Manager,EF0,0.1,50.0
2014,10,7,1900-01-01 15:53:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,0.3,35.0
2014,10,7,1900-01-01 21:44:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,0.1,130.0
2014,8,6,1900-01-01 17:10:00,COLORADO,2014,August,Tornado,Broadcast Media,EF0,0.1,50.0
2014,8,11,1900-01-01 12:46:00,WISCONSIN,2014,August,Tornado,Public,EF0,0.05,3.0
2014,7,7,1900-01-01 17:43:00,MINNESOTA,2014,July,Tornado,NWS Storm Survey,EF0,1.3,50.0
2014,3,31,1900-01-01 15:00:00,MINNESOTA,2014,March,Tornado,Emergency Manager,EF0,5.38,100.0
2014,9,6,1900-01-01 12:39:00,LOUISIANA,2014,September,Tornado,Public,EF0,0.01,10.0
2014,10,14,1900-01-01 03:42:00,GEORGIA,2014,October,Tornado,NWS Storm Survey,EF1,2.95,200.0
2014,10,14,1900-01-01 04:15:00,GEORGIA,2014,October,Tornado,NWS Storm Survey,EF0,2.99,75.0
2014,9,29,1900-01-01 15:25:00,NEW MEXICO,2014,September,Tornado,NWS Storm Survey,EF1,2.26,700.0
2014,10,14,1900-01-01 19:48:00,NORTH CAROLINA,2014,October,Tornado,NWS Storm Survey,EF0,0.5,100.0
2014,10,14,1900-01-01 03:46:00,GEORGIA,2014,October,Tornado,NWS Storm Survey,EF1,1.49,200.0
2014,10,14,1900-01-01 04:20:00,GEORGIA,2014,October,Tornado,NWS Storm Survey,EF0,2.63,75.0
2014,10,13,1900-01-01 04:37:00,ARKANSAS,2014,October,Tornado,NWS Storm Survey,EF2,2.51,400.0
2014,6,11,1900-01-01 19:20:00,TEXAS,2014,June,Tornado,NWS Storm Survey,EF0,0.69,50.0
2014,6,11,1900-01-01 19:24:00,TEXAS,2014,June,Tornado,Amateur Radio,EF0,0.59,75.0
2014,9,1,1900-01-01 22:13:00,MISSOURI,2014,September,Tornado,NWS Storm Survey,EF1,2.22,100.0
2014,10,14,1900-01-01 04:33:00,GEORGIA,2014,October,Tornado,NWS Storm Survey,EF0,1.07,75.0
2014,11,17,1900-01-01 13:00:00,FLORIDA,2014,November,Tornado,NWS Storm Survey,EF0,0.8,75.0
2014,10,6,1900-01-01 17:13:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,2.17,150.0
2014,10,7,1900-01-01 22:39:00,WEST VIRGINIA,2014,October,Tornado,NWS Storm Survey,EF1,5.54,180.0
2014,10,14,1900-01-01 04:43:00,GEORGIA,2014,October,Tornado,NWS Storm Survey,EF1,0.83,100.0
2014,10,13,1900-01-01 14:56:00,ILLINOIS,2014,October,Tornado,NWS Storm Survey,EF1,8.44,200.0
2014,10,13,1900-01-01 15:12:00,ILLINOIS,2014,October,Tornado,NWS Storm Survey,EF1,0.2,50.0
2014,10,14,1900-01-01 04:55:00,GEORGIA,2014,October,Tornado,NWS Storm Survey,EF1,6.4,100.0
2014,10,14,1900-01-01 05:08:00,GEORGIA,2014,October,Tornado,NWS Storm Survey,EF0,1.11,100.0
2014,10,13,1900-01-01 15:29:00,ILLINOIS,2014,October,Tornado,NWS Storm Survey,EF0,2.75,50.0
2014,10,13,1900-01-01 14:54:00,ILLINOIS,2014,October,Tornado,NWS Storm Survey,EF2,1.56,200.0
2014,9,21,1900-01-01 04:47:00,MICHIGAN,2014,September,Tornado,NWS Storm Survey,EF1,1.23,150.0
2014,2,21,1900-01-01 12:33:00,MARYLAND,2014,February,Tornado,NWS Storm Survey,EF0,5.63,75.0
2014,4,27,1900-01-01 16:40:00,KANSAS,2014,April,Tornado,NWS Storm Survey,EF1,7.63,200.0
2014,10,7,1900-01-01 21:41:00,WEST VIRGINIA,2014,October,Tornado,NWS Employee,EF2,3.01,150.0
2014,9,1,1900-01-01 13:43:00,MICHIGAN,2014,September,Tornado,NWS Storm Survey,EF0,0.67,30.0
2014,10,13,1900-01-01 10:16:00,LOUISIANA,2014,October,Tornado,NWS Storm Survey,EF2,9.05,300.0
2014,9,1,1900-01-01 13:16:00,MICHIGAN,2014,September,Tornado,NWS Storm Survey,EF1,9.14,75.0
2014,9,1,1900-01-01 12:47:00,MICHIGAN,2014,September,Tornado,NWS Storm Survey,EF1,4.02,125.0
2014,9,1,1900-01-01 13:42:00,MICHIGAN,2014,September,Tornado,NWS Storm Survey,EF1,7.21,210.0
2014,10,7,1900-01-01 15:12:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,1.7,60.0
2014,10,7,1900-01-01 13:50:00,KENTUCKY,2014,October,Tornado,NWS Storm Survey,EF1,0.12,50.0
2014,10,6,1900-01-01 18:40:00,GEORGIA,2014,October,Tornado,NWS Storm Survey,EF1,0.29,100.0
2014,9,27,1900-01-01 13:55:00,ARIZONA,2014,September,Tornado,NWS Storm Survey,EF0,2.1,700.0
2014,8,24,1900-01-01 16:47:00,MINNESOTA,2014,August,Tornado,NWS Storm Survey,EF0,4.24,150.0
2014,10,2,1900-01-01 20:28:00,ARKANSAS,2014,October,Tornado,Public,EF0,0.7,33.0
2014,9,30,1900-01-01 15:45:00,SOUTH DAKOTA,2014,September,Tornado,Trained Spotter,EF0,0.3,10.0
2014,10,13,1900-01-01 18:29:00,ALABAMA,2014,October,Tornado,NWS Storm Survey,EF1,3.48,200.0
2014,9,9,1900-01-01 16:50:00,MISSOURI,2014,September,Tornado,Emergency Manager,EF0,4.89,25.0
